ID,Container Number,Project,Seed type,Number Seeds,SCM Seeds,Other Seeds,Total SCM Maggots,Total SCM Pupae,Number Wireworm,Phorid Seeds,Total Phorid Maggots,Total Phorid Pupae,Notes
3129,4953,C,Total,10,0,3,0,0,0,0,0,0,
3130,5006,R,Bean,10,0,1,0,0,0,0,0,0,
3131,5006,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3132,5006,R,Total,10,0,1,0,0,0,0,0,0,
3133,4955,C,Corn,15,0,0,0,0,0,0,0,0,
3134,4955,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3135,4955,C,Total,15,0,0,0,0,0,0,0,0,
3136,4949,C,Bean,10,0,0,0,0,0,0,0,0,
3137,4949,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3138,4949,C,Total,10,0,0,0,0,0,0,0,0,
3139,4952,C,Bean,10,0,0,0,0,0,0,0,0,
3140,4952,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3141,4952,C,Total,10,0,0,0,0,0,0,0,0,
3142,4930,R,Bean,9,0,3,0,0,0,0,0,0,
3143,4930,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3144,4930,R,Total,9,0,3,0,0,0,0,0,0,
3145,4993,C,Bean,8,0,1,0,0,0,0,0,0,
3146,4993,C,Loose,NA,NA,NA,1,0,0,NA,0,0,
3147,4993,C,Total,8,0,1,1,0,0,0,0,0,
3148,4923,R,Bean,10,0,0,0,0,0,0,0,0,
3149,4923,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3150,4923,R,Total,10,0,0,0,0,0,0,0,0,
3151,4997,C,Bean,10,0,0,0,0,0,0,0,0,
3152,4997,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3153,4997,C,Total,10,0,0,0,0,0,0,0,0,
3154,4983,C,Bean,11,0,1,0,0,2,0,0,0,
3155,4983,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3156,4983,C,Total,11,0,1,0,0,2,0,0,0,
3157,4914,R,Corn,10,0,2,0,0,0,0,0,0,
3158,4914,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3159,4914,R,Total,10,0,2,0,0,0,0,0,0,
3160,4947,C,Corn,15,0,0,0,0,0,0,0,0,
3161,4947,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3162,4947,C,Total,15,0,0,0,0,0,0,0,0,
3163,4913,R,Bean,10,0,0,0,0,0,0,0,0,
3164,4913,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3165,4913,R,Total,10,0,0,0,0,0,0,0,0,
3166,4969,C,Bean,10,0,1,0,0,0,0,0,0,
3167,4969,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3168,4969,C,Total,10,0,1,0,0,0,0,0,0,
3169,5002,C,Corn,10,0,0,0,0,0,0,0,0,
3170,5002,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3171,5002,C,Total,10,0,0,0,0,0,0,0,0,
3172,4988,C,Corn,10,0,0,0,0,0,0,0,0,
3173,4988,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3174,4988,C,Total,10,0,0,0,0,0,0,0,0,
3175,4999,C,Corn,10,0,0,0,0,0,0,0,0,
3176,4999,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3177,4999,C,Total,10,0,0,0,0,0,0,0,0,
3178,4998,C,Bean,10,0,1,0,0,0,0,0,0,
3179,4998,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3180,4998,C,Total,10,0,1,0,0,0,0,0,0,
3181,4944,C,Bean,10,0,4,0,0,0,0,0,0,
3182,4944,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3183,4944,C,Total,10,0,4,0,0,0,0,0,0,
3184,4986,C,Corn,10,0,0,0,0,0,0,0,0,
3185,4986,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3186,4986,C,Total,10,0,0,0,0,0,0,0,0,
3187,4921,R,Corn,10,0,2,0,0,0,0,0,0,
3188,4921,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3189,4921,R,Total,10,0,2,0,0,0,0,0,0,
3190,4460,M,Bean,10,0,5,0,0,0,0,0,0,
3191,4460,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3192,4460,M,Total,10,0,5,0,0,0,0,0,0,
3193,3873,M,Corn,10,0,0,0,0,0,0,0,0,
3194,3873,M,Loose,NA,NA,NA,0,1,0,NA,0,0,
3195,3873,M,Total,10,0,0,0,1,0,0,0,0,
3196,3875,M,Corn,10,0,0,0,0,0,0,0,0,
3197,3875,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3198,3875,M,Total,10,0,0,0,0,0,0,0,0,
3199,3804,M,Bean,10,0,3,0,0,0,0,0,0,
3200,3804,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3201,3804,M,Total,10,0,3,0,0,0,0,0,0,
3202,3890,M,Corn,10,0,0,0,0,0,0,0,0,
3203,3890,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3204,3890,M,Total,10,0,0,0,0,0,0,0,0,
3205,3829,M,Corn,10,0,0,0,0,0,0,0,0,
3206,3829,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3207,3829,M,Total,10,0,0,0,0,0,0,0,0,
3208,4271,C,Bean,10,0,3,0,0,0,0,0,0,
3209,4271,C,Loose,NA,NA,NA,0,1,0,NA,0,0,
3210,4271,C,Total,10,0,3,0,1,0,0,0,0,
3211,4251,C,Bean,10,0,0,0,0,0,0,0,0,
3212,4251,C,Loose,NA,NA,NA,4,3,0,NA,0,0,
3213,4251,C,Total,10,0,0,4,3,0,0,0,0,
3214,3803,M,Bean,9,0,0,0,0,0,0,0,0,
3215,3803,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3216,3803,M,Total,9,0,0,0,0,0,0,0,0,
3217,3802,M,Bean,7,0,0,0,0,0,0,0,0,
3218,3802,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3219,3802,M,Total,7,0,0,0,0,0,0,0,0,
3220,3765,M,Bean,8,0,2,0,0,0,0,0,0,
3221,3765,M,Loose,NA,NA,NA,0,3,0,NA,0,0,
3222,3765,M,Total,8,0,2,0,3,0,0,0,0,
3223,3848,M,Bean,9,0,2,0,0,0,0,0,0,
3224,3848,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3225,3848,M,Total,9,0,2,0,0,0,0,0,0,
3226,3882,M,Bean,9,1,1,1,0,0,0,0,0,
3227,3882,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3228,3882,M,Total,9,1,1,1,0,0,0,0,0,
3229,3797,M,Bean,10,1,4,1,3,0,0,0,0,
3230,3797,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3231,3797,M,Total,10,1,4,1,3,0,0,0,0,
3232,3865,M,Bean,10,0,6,0,0,0,0,0,0,
3233,3865,M,Loose,NA,NA,NA,1,1,0,NA,0,0,
3234,3865,M,Total,10,0,6,1,1,0,0,0,0,
3235,3923,M,Bean,9,0,2,0,0,0,0,0,0,
3236,3923,M,Loose,NA,NA,NA,0,0,1,NA,0,0,
3237,3923,M,Total,9,0,2,0,0,1,0,0,0,
3238,4281,R,Corn,9,0,0,0,0,0,0,0,0,
3239,4281,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3240,4281,R,Total,9,0,0,0,0,0,0,0,0,
3241,4282,R,Bean,10,0,0,0,0,0,0,0,0,
3242,4282,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3243,4282,R,Total,10,0,0,0,0,0,0,0,0,
3244,4278,R,Bean,10,0,3,0,0,0,0,0,0,
3245,4278,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3246,4278,R,Total,10,0,3,0,0,0,0,0,0,
3247,4277,R,Corn,10,0,0,0,0,0,0,0,0,
3248,4277,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3249,4277,R,Total,10,0,0,0,0,0,0,0,0,
3250,4241,C,Bean,10,0,0,0,0,0,0,0,0,
3251,4241,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3252,4241,C,Total,10,0,0,0,0,0,0,0,0,
3253,4245,C,Bean,10,0,1,0,0,0,0,0,0,
3254,4245,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3255,4245,C,Total,10,0,1,0,0,0,0,0,0,
3256,4232,C,Bean,10,0,0,0,0,0,0,0,0,
3257,4232,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3258,4232,C,Total,10,0,0,0,0,0,0,0,0,
3259,4242,C,Bean,11,0,0,0,0,0,0,0,0,
3260,4242,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3261,4242,C,Total,11,0,0,0,0,0,0,0,0,
3262,3807,M,Bean,10,0,0,0,0,0,0,0,0,
3263,3807,M,Loose,NA,NA,NA,0,0,1,NA,0,0,
3264,3807,M,Total,10,0,0,0,0,1,0,0,0,
3265,3847,M,Bean,10,0,0,0,0,0,0,0,0,
3266,3847,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3267,3847,M,Total,10,0,0,0,0,0,0,0,0,
3268,3792,M,Corn,10,0,0,0,0,0,0,0,0,
3269,3792,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3270,3792,M,Total,10,0,0,0,0,0,0,0,0,
3271,3769,M,Corn,10,0,0,0,0,0,0,0,0,
3272,3769,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3273,3769,M,Total,10,0,0,0,0,0,0,0,0,
3274,3930,M,Bean,9,0,0,0,0,0,0,0,0,
3275,3930,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3276,3930,M,Total,9,0,0,0,0,0,0,0,0,
3277,3841,M,Bean,10,0,0,0,0,0,0,0,0,
3278,3841,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3279,3841,M,Total,10,0,0,0,0,0,0,0,0,
3280,3857,M,Bean,7,0,0,0,0,0,0,0,0,
3281,3857,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3282,3857,M,Total,7,0,0,0,0,0,0,0,0,
3283,3820,M,Bean,10,0,0,0,0,0,1,1,1,
3284,3820,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3285,3820,M,Total,10,0,0,0,0,0,1,1,1,
3286,3751,M,Bean,9,0,0,0,0,0,0,0,0,
3287,3751,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3288,3751,M,Total,9,0,0,0,0,0,0,0,0,
3289,3874,M,Bean,10,0,0,0,0,0,0,0,0,
3290,3874,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3291,3874,M,Total,10,0,0,0,0,0,0,0,0,
3292,3799,M,Bean,6,0,0,0,0,0,0,0,0,
3293,3799,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3294,3799,M,Total,6,0,0,0,0,0,0,0,0,
3295,3756,M,Bean,9,0,0,0,0,0,0,0,0,
3296,3756,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3297,3756,M,Total,9,0,0,0,0,0,0,0,0,
3298,3721,M,Corn,11,0,0,0,0,0,0,0,0,
3299,3721,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3300,3721,M,Total,11,0,0,0,0,0,0,0,0,
3301,3733,M,Bean,10,0,0,0,0,0,0,0,0,
3302,3733,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3303,3733,M,Total,10,0,0,0,0,0,0,0,0,
3304,3709,M,Corn,10,0,1,0,0,0,0,0,0,
3305,3709,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3306,3709,M,Total,10,0,1,0,0,0,0,0,0,
3307,3788,M,Corn,10,0,0,0,0,0,0,0,0,
3308,3788,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3309,3788,M,Total,10,0,0,0,0,0,0,0,0,
3310,3734,M,Corn,10,0,0,0,0,0,0,0,0,
3311,3734,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3312,3734,M,Total,10,0,0,0,0,0,0,0,0,
3313,3706,M,Corn,10,0,2,0,0,0,0,0,0,
3314,3706,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3315,3706,M,Total,10,0,2,0,0,0,0,0,0,
3316,3784,M,Corn,10,0,0,0,0,0,0,0,0,
3317,3784,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3318,3784,M,Total,10,0,0,0,0,0,0,0,0,
3319,3743,M,Corn,10,0,1,0,0,0,0,0,0,
3320,3743,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3321,3743,M,Total,10,0,1,0,0,0,0,0,0,
3322,3903,M,Corn,10,0,0,0,0,0,0,0,0,
3323,3903,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3324,3903,M,Total,10,0,0,0,0,0,0,0,0,
3325,3919,M,Corn,11,0,0,0,0,0,0,0,0,
3326,3919,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3327,3919,M,Total,11,0,0,0,0,0,0,0,0,
3328,3946,M,Corn,10,0,0,0,0,0,0,0,0,
3329,3946,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3330,3946,M,Total,10,0,0,0,0,0,0,0,0,
3331,3834,M,Corn,10,0,0,0,0,1,0,0,0,
3332,3834,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3333,3834,M,Total,10,0,0,0,0,1,0,0,0,
3334,3892,M,Corn,10,0,1,0,0,0,0,0,0,
3335,3892,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3336,3892,M,Total,10,0,1,0,0,0,0,0,0,
3337,3948,M,Corn,10,0,0,0,0,0,0,0,0,
3338,3948,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3339,3948,M,Total,10,0,0,0,0,0,0,0,0,
3340,3977,M,Corn,10,0,0,0,0,0,0,0,0,
3341,3977,M,Loose,NA,NA,NA,0,0,1,NA,0,0,
3342,3977,M,Total,10,0,0,0,0,1,0,0,0,
3343,3725,M,Corn,10,0,0,0,0,0,0,0,0,
3344,3725,M,Loose,NA,NA,NA,0,0,1,NA,0,0,
3345,3725,M,Total,10,0,0,0,0,1,0,0,0,
3346,3740,M,Corn,10,0,0,0,0,0,0,0,0,
3347,3740,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3348,3740,M,Total,10,0,0,0,0,0,0,0,0,
3349,3718,M,Bean,8,0,4,0,0,0,0,0,0,
3350,3718,M,Loose,NA,NA,NA,1,0,0,NA,0,0,
3351,3718,M,Total,8,0,4,1,0,0,0,0,0,
3352,3781,M,Bean,9,0,0,0,0,0,0,0,0,
3353,3781,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3354,3781,M,Total,9,0,0,0,0,0,0,0,0,
3355,3787,M,Bean,10,0,2,0,0,0,0,0,1,
3356,3787,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3357,3787,M,Total,10,0,2,0,0,0,0,0,1,
3358,4161,I,Bean,9,0,0,0,0,0,0,0,0,
3359,4161,I,Loose,NA,NA,NA,0,0,0,NA,0,0,
3360,4161,I,Total,9,0,0,0,0,0,0,0,0,
3361,4083,R,Corn,10,0,0,0,0,0,0,0,0,
3362,4083,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3363,4083,R,Total,10,0,0,0,0,0,0,0,0,
3364,4084,R,Corn,10,0,0,0,0,0,0,0,0,
3365,4084,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3366,4084,R,Total,10,0,0,0,0,0,0,0,0,
3367,4127,I,Bean,10,0,0,0,0,0,0,0,0,
3368,4127,I,Loose,NA,NA,NA,0,0,0,NA,0,0,
3369,4127,I,Total,10,0,0,0,0,0,0,0,0,
3370,4409,M,Bean,10,0,7,0,0,0,0,0,0,
3371,4409,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3372,4409,M,Total,10,0,7,0,0,0,0,0,0,
3373,4419,M,Corn,10,0,2,0,0,0,0,0,0,
3374,4419,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3375,4419,M,Total,10,0,2,0,0,0,0,0,0,
3376,4446,M,Bean,9,0,1,0,0,0,0,0,0,
3377,4446,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3378,4446,M,Total,9,0,1,0,0,0,0,0,0,
3379,4410,M,Corn,8,0,1,0,0,0,0,0,0,
3380,4410,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3381,4410,M,Total,8,0,1,0,0,0,0,0,0,
3382,5010,R,Bean,10,0,4,0,0,1,0,0,0,
3383,5010,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3384,5010,R,Total,10,0,4,0,0,1,0,0,0,
3385,5000,C,Bean,10,0,3,0,0,0,0,0,0,
3386,5000,C,Loose,NA,NA,NA,0,3,0,NA,0,0,
3387,5000,C,Total,10,0,3,0,3,0,0,0,0,
3388,4934,R,Corn,10,0,0,0,0,0,0,0,0,
3389,4934,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3390,4934,R,Total,10,0,0,0,0,0,0,0,0,
3391,4911,R,Bean,10,0,1,0,0,1,0,0,3,
3392,4911,R,Loose,NA,NA,NA,0,0,0,NA,0,3,
3393,4911,R,Total,10,0,1,0,0,1,0,0,6,
3394,5007,R,Bean,7,0,0,0,0,0,0,0,0,
3395,5007,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3396,5007,R,Total,7,0,0,0,0,0,0,0,0,
3397,4989,C,Bean,8,0,2,0,2,0,0,0,0,
3398,4989,C,Loose,NA,NA,NA,0,1,0,NA,0,0,
3399,4989,C,Total,8,0,2,0,3,0,0,0,0,
3400,4915,R,Corn,10,0,0,0,0,0,0,0,0,
3401,4915,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3402,4915,R,Total,10,0,0,0,0,0,0,0,0,
3403,4909,R,Bean,9,0,0,0,0,0,0,0,0,Seed type unkown.
3404,4909,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3405,4909,R,Total,9,0,0,0,0,0,0,0,0,
3406,4663,C,Bean,8,0,5,0,0,0,0,0,0,
3407,4663,C,Loose,NA,NA,NA,0,2,0,NA,0,0,
3408,4663,C,Total,8,0,5,0,2,0,0,0,0,
3409,4683,C,Bean,10,1,1,0,0,0,0,0,0,
3410,4683,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3411,4683,C,Total,10,1,1,0,0,0,0,0,0,
3412,4551,R,Bean,10,0,0,0,0,0,0,0,0,
3413,4551,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3414,4551,R,Total,10,0,0,0,0,0,0,0,0,
3415,4801,R,Corn,10,0,0,0,0,0,0,0,0,
3416,4801,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3417,4801,R,Total,10,0,0,0,0,0,0,0,0,
3418,4666,C,Bean,10,0,1,0,0,0,0,0,0,
3419,4666,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3420,4666,C,Total,10,0,1,0,0,0,0,0,0,
3421,4829,R,Corn,10,0,3,0,0,0,0,0,0,
3422,4829,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3423,4829,R,Total,10,0,3,0,0,0,0,0,0,
3424,4830,R,Bean,10,0,0,0,0,0,0,0,0,
3425,4830,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3426,4830,R,Total,10,0,0,0,0,0,0,0,0,
3427,4661,M,Corn,8,0,0,0,0,0,0,0,0,
3428,4661,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3429,4661,M,Total,8,0,0,0,0,0,0,0,0,
3430,4414,M,Corn,10,0,0,0,0,0,0,0,0,
3431,4414,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3432,4414,M,Total,10,0,0,0,0,0,0,0,0,
3433,4693,C,Bean,11,0,1,0,0,0,0,0,0,
3434,4693,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3435,4693,C,Total,11,0,1,0,0,0,0,0,0,
3436,4691,C,Bean,10,0,2,0,0,0,0,0,0,
3437,4691,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3438,4691,C,Total,10,0,2,0,0,0,0,0,0,
3439,4797,R,Bean,9,0,1,0,0,0,0,0,0,
3440,4797,R,Loose,NA,NA,NA,0,5,0,NA,0,0,
3441,4797,R,Total,9,0,1,0,5,0,0,0,0,
3442,4502,M,Bean,10,0,1,0,0,0,0,0,0,
3443,4502,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3444,4502,M,Total,10,0,1,0,0,0,0,0,0,
3445,4484,M,Corn,10,0,0,0,0,0,0,0,0,
3446,4484,M,Loose,NA,NA,NA,0,0,2,NA,0,0,
3447,4484,M,Total,10,0,0,0,0,2,0,0,0,
3448,4457,M,Bean,10,0,1,0,0,0,0,0,0,
3449,4457,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3450,4457,M,Total,10,0,1,0,0,0,0,0,0,
3451,4526,M,Bean,10,0,3,0,0,0,0,0,0,
3452,4526,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3453,4526,M,Total,10,0,3,0,0,0,0,0,0,
3454,4965,C,Bean,10,0,0,0,0,0,0,0,0,
3455,4965,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3456,4965,C,Total,10,0,0,0,0,0,0,0,0,
3457,4924,R,Corn,10,0,0,0,0,0,0,0,0,
3458,4924,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3459,4924,R,Total,10,0,0,0,0,0,0,0,0,
3460,4925,R,Corn,10,0,0,0,0,0,0,0,0,
3461,4925,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3462,4925,R,Total,10,0,0,0,0,0,0,0,0,
3463,4926,R,Bean,6,0,4,0,0,0,0,0,0,
3464,4926,R,Loose,NA,NA,NA,0,0,0,NA,0,0,
3465,4926,R,Total,6,0,4,0,0,0,0,0,0,
3466,4963,C,Bean,10,0,1,0,0,0,0,0,0,
3467,4963,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3468,4963,C,Total,10,0,1,0,0,0,0,0,0,
3469,4966,C,Corn,14,0,0,0,0,0,0,0,0,
3470,4966,C,Loose,NA,NA,NA,1,3,0,NA,0,0,
3471,4966,C,Total,14,0,0,1,3,0,0,0,0,
3472,4964,C,Bean,10,0,0,0,0,0,0,0,0,
3473,4964,C,Loose,NA,NA,NA,0,1,1,NA,0,0,
3474,4964,C,Total,10,0,0,0,1,1,0,0,0,
3475,4956,C,Bean,10,0,0,0,0,0,0,0,0,
3476,4956,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3477,4956,C,Total,10,0,0,0,0,0,0,0,0,
3478,4124,I,Bean,10,0,2,0,0,0,0,0,0,
3479,4124,I,Loose,NA,NA,NA,0,0,0,NA,0,0,
3480,4124,I,Total,10,0,2,0,0,0,0,0,0,
3481,4129,I,Bean,10,0,1,0,0,0,0,0,0,
3482,4129,I,Loose,NA,NA,NA,1,0,0,NA,0,0,
3483,4129,I,Total,10,0,1,1,0,0,0,0,0,
3484,4119,I,Bean,8,2,2,2,0,0,0,0,0,
3485,4119,I,Loose,NA,NA,NA,0,0,0,NA,0,0,
3486,4119,I,Total,8,2,2,2,0,0,0,0,0,
3487,4463,M,Bean,10,0,0,0,0,0,0,0,0,
3488,4463,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3489,4463,M,Total,10,0,0,0,0,0,0,0,0,
3490,4493,M,Corn,10,0,0,0,0,0,0,0,0,
3491,4493,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3492,4493,M,Total,10,0,0,0,0,0,0,0,0,
3493,4427,M,Corn,7,0,0,0,0,0,0,0,0,
3494,4427,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3495,4427,M,Total,7,0,0,0,0,0,0,0,0,
3496,4436,M,Corn,9,0,0,0,0,0,0,0,0,
3497,4436,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3498,4436,M,Total,9,0,0,0,0,0,0,0,0,
3499,4440,M,Corn,9,0,0,0,0,0,0,0,0,
3500,4440,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3501,4440,M,Total,9,0,0,0,0,0,0,0,0,
3502,4500,M,Bean,10,0,1,0,0,0,0,0,0,
3503,4500,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3504,4500,M,Total,10,0,1,0,0,0,0,0,0,
3505,4423,M,Corn,10,0,0,0,0,0,0,0,0,
3506,4423,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3507,4423,M,Total,10,0,0,0,0,0,0,0,0,
3508,4438,M,Corn,10,0,0,0,0,0,0,0,0,
3509,4438,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3510,4438,M,Total,10,0,0,0,0,0,0,0,0,
3511,4938,C,Bean,8,2,0,2,0,0,0,0,0,
3512,4938,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3513,4938,C,Total,8,2,0,2,0,0,0,0,0,
3514,4995,C,Corn,15,1,0,1,0,0,0,0,0,Green seeds
3515,4995,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3516,4995,C,Total,15,1,0,1,0,0,0,0,0,
3517,4491,M,Bean,9,0,2,0,0,1,0,0,0,
3518,4491,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3519,4491,M,Total,9,0,2,0,0,1,0,0,0,
3520,4416,M,Corn,5,0,1,0,0,0,0,0,0,Trap partially exposed.
3521,4416,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3522,4416,M,Total,5,0,1,0,0,0,0,0,0,
3523,4492,M,Bean,9,0,4,0,0,0,0,0,0,
3524,4492,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3525,4492,M,Total,9,0,4,0,0,0,0,0,0,
3526,4450,M,Bean,9,0,1,0,0,0,0,0,0,
3527,4450,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3528,4450,M,Total,9,0,1,0,0,0,0,0,0,
3529,4494,M,Bean,10,0,4,0,0,0,0,0,0,
3530,4494,M,Loose,NA,NA,NA,0,0,2,NA,0,0,
3531,4494,M,Total,10,0,4,0,0,2,0,0,0,
3532,4451,M,Corn,0,0,2,0,0,0,0,0,0,
3533,4451,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3534,4451,M,Total,0,0,2,0,0,0,0,0,0,
3535,4452,M,Bean,10,0,1,0,0,0,0,0,0,
3536,4452,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3537,4452,M,Total,10,0,1,0,0,0,0,0,0,
3538,4424,M,Corn,10,0,0,0,0,0,0,0,0,
3539,4424,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3540,4424,M,Total,10,0,0,0,0,0,0,0,0,
3541,4464,M,Corn,10,0,1,0,0,0,0,0,0,
3542,4464,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3543,4464,M,Total,10,0,1,0,0,0,0,0,0,
3544,4453,M,Corn,10,0,0,0,0,0,0,0,0,
3545,4453,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3546,4453,M,Total,10,0,0,0,0,0,0,0,0,
3547,4441,M,Bean,10,0,0,0,0,0,0,0,0,
3548,4441,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3549,4441,M,Total,10,0,0,0,0,0,0,0,0,
3550,4417,M,Corn,11,0,0,0,0,0,0,0,0,
3551,4417,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3552,4417,M,Total,11,0,0,0,0,0,0,0,0,
3553,4495,M,Bean,9,0,3,0,0,0,0,0,0,
3554,4495,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3555,4495,M,Total,9,0,3,0,0,0,0,0,0,
3556,4462,M,Corn,11,0,0,0,0,0,0,0,0,
3557,4462,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
3558,4462,M,Total,11,0,0,0,0,0,0,0,0,
3559,4968,C,Corn,8,0,3,0,0,0,0,0,0,
3560,4968,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
3561,4968,C,Total,8,0,3,0,0,0,0,0,0,
