,card_id,field_id,date_collected,total_scm,scm_male,scm_female,florilega,season_total,male_total,female_total,weekly_prop,weekly_prop_f,weekly_prop_m,season_prop,total_flies,week,year,ppt_in,tmin_f,tmean_f,tmax_f,tdmean_f,vpdmin_hPa,vpdmax_hPa,prop_corn_current_year_500m,prop_soy_current_year_500m,prop_ag_current_year_500m,prop_nat_current_year_500m,prop_semi_nat_current_year_500m,prop_corn_current_year_1000m,prop_soy_current_year_1000m,prop_ag_current_year_1000m,prop_nat_current_year_1000m,prop_semi_nat_current_year_1000m,prop_corn_previous_year_500m,prop_soy_previous_year_500m,prop_ag_previous_year_500m,prop_nat_previous_year_500m,prop_semi_nat_previous_year_500m,prop_corn_previous_year_1000m,prop_soy_previous_year_1000m,prop_ag_previous_year_1000m,prop_nat_previous_year_1000m,prop_semi_nat_previous_year_1000m,previous_crop,cover_crop,manure,tillage,soil_texture,ph,organic_matter
222,,KAT_JEF,4/29/24,6,4,2,0,319,174,145,0.018808777,0.013793103,0.022988506,,6,18,2024,0.08,48,61.11428571,74.24285714,50.51428571,0.427142857,16.48,0.067816092,0,0.08045977,0.456321839,0.390804598,0.049539171,0,0.053859447,0.43375576,0.387384793,0.08135169,0,0.082603254,0.4718398,0.202753442,0.056697819,0.001557632,0.070093458,0.415576324,0.204049844,Silage Corn,No,Yes,Yes,5,5.586032867,22.36896324
223,,DEG_DIE_HILL,4/29/24,39,22,17,1,475,266,209,0.082105263,0.081339713,0.082706767,,40,18,2024,0.138571429,49.6,60.54285714,71.51428571,50.51428571,0.638571429,13.67285714,0.188439306,0.301734104,0.576878613,0.050867052,0.306358382,0.166233766,0.07965368,0.285714286,0.207503608,0.267243867,0.367119901,0.007416564,0.597033375,0.044499382,0.171817058,0.149689441,0.003416149,0.311490683,0.196583851,0.186024845,Grain Corn,Yes,No,No,5,6.039941311,24.28417015
224,,KAT_TEE,4/29/24,24,6,18,1,358,223,135,0.067039106,0.133333333,0.02690583,,25,18,2024,0.068571429,48.04285714,60.6,73.15714286,50.34285714,0.521428571,15.50285714,0.248554913,0,0.248554913,0.432369942,0.23699422,0.106947247,0,0.133756126,0.431824733,0.353704238,0.264669164,0,0.277153558,0.414481898,0.187265918,0.118232732,0.000933416,0.168014935,0.426571251,0.221219664,Silage Corn,No,Yes,No,5,5.867316246,17.37828636
225,,KAT_JEF_2,4/29/24,10,9,1,0,601,276,325,0.016638935,0.003076923,0.032608696,,10,18,2024,0.082857143,48.08571429,61.07142857,74.02857143,50.5,0.445714286,16.28571429,0.116225547,0,0.150747986,0.415420023,0.355581128,0.093291103,0.000575871,0.113446588,0.561186294,0.274978405,0.103362391,0.01120797,0.138231631,0.388542964,0.216687422,0.0917603,0.007490637,0.117977528,0.527777778,0.176029963,Silage Corn,No,Yes,Yes,5,6.26295042,37.54327011
226,,KAT_HAB_4,4/29/24,53,36,17,1,1679,840,839,0.031566409,0.020262217,0.042857143,,54,18,2024,0.107142857,48.98571429,61.34285714,73.7,50.12857143,0.667142857,16.01,0.308840413,0.001148106,0.382319173,0.211251435,0.347876005,0.273484631,0.016949153,0.341568515,0.267739155,0.318012065,0.39378882,0.014906832,0.431055901,0.171428571,0.149068323,0.272614237,0.062480572,0.356854212,0.232514765,0.156978551,Silage Corn,Yes,Yes,Yes,5,5.97060585,22.10969543
227,,DEG_FOU_WOOD,4/29/24,61,47,14,0,257,147,110,0.237354086,0.127272727,0.319727891,,61,18,2024,0.098571429,49.92857143,60.55714286,71.18571429,50.52857143,0.685714286,13.25142857,0.339491917,0,0.451501155,0.061200924,0.387990762,0.245086705,0.01416185,0.34017341,0.210115607,0.378034682,0.42039801,0.002487562,0.508706468,0.031094527,0.19278607,0.307001239,0.002168525,0.413568773,0.190520446,0.173482032,Silage Corn,Yes,Yes,No,5,5.715062618,20.57002831
228,,KAT_HAB_4,4/29/24,42,32,10,5,1679,840,839,0.02501489,0.011918951,0.038095238,,47,18,2024,0.107142857,48.98571429,61.34285714,73.7,50.12857143,0.667142857,16.01,0.308840413,0.001148106,0.382319173,0.211251435,0.347876005,0.273484631,0.016949153,0.341568515,0.267739155,0.318012065,0.39378882,0.014906832,0.431055901,0.171428571,0.149068323,0.272614237,0.062480572,0.356854212,0.232514765,0.156978551,Silage Corn,Yes,Yes,Yes,5,5.97060585,22.10969543
229,,SMI_MCC,4/30/24,23,16,7,1,105,65,40,0.219047619,0.175,0.246153846,,24,18,2024,0.168571429,48.14285714,57.5,66.84285714,49.65714286,0.472857143,9.761428571,0,0.010380623,0.109573241,0.206459054,0.590542099,0.009809579,0.03491056,0.089728794,0.237160992,0.617426428,0.032178218,0.122524752,0.160891089,0.179455446,0.267326733,0.074392868,0.05717799,0.169689517,0.211189671,0.320012296,Soybean,No,No,No,5,6.389553547,30.10634995
230,,WIS_KEN,4/30/24,5,4,1,2,482,265,217,0.010373444,0.004608295,0.01509434,,7,18,2024,0.065714286,50.9,62.05714286,73.18571429,50.92857143,0.648571429,15.34857143,0.002309469,0.003464203,0.263279446,0.307159353,0.033487298,0.001443418,0.001443418,0.116628176,0.288972286,0.026270208,0,0.002525253,0.093434343,0.321969697,0.178030303,0.000314564,0.000629129,0.037118591,0.278074866,0.104435357,"Field Corn, Tomato, Squash",Yes,No,Yes,4,5.452927113,13.98438168
231,,SEA_HOO,4/30/24,13,11,2,1,723,356,367,0.017980636,0.005449591,0.030898876,,14,18,2024,0.072857143,50.07142857,60.3,70.5,51.71428571,0.571428571,11.72714286,0.105324074,0.268518519,0.631944444,0.091435185,0.189814815,0.135969977,0.272517321,0.67147806,0.089203233,0.174942263,0.194029851,0.133084577,0.741293532,0.093283582,0.039800995,0.233983287,0.179510987,0.787681832,0.082017951,0.042092232,Sweet Corn,Yes,Yes,Yes,4,6.488575935,26.25037003
232,,WIS_COO_2,4/30/24,42,12,30,1,629,362,267,0.066772655,0.112359551,0.033149171,,43,18,2024,0.05,48.11428571,59.25714286,70.4,49.2,0.587142857,13.11714286,0.062355658,0.001154734,0.124711316,0.121247113,0.66743649,0.076479076,0.031168831,0.223376623,0.265512266,0.44992785,0.025188917,0.001259446,0.256926952,0.080604534,0.428211587,0.084091622,0.003765297,0.279573266,0.239723878,0.309381864,Silage Corn,No,Yes,No,5,5.539158821,23.32694054
233,,SMI_CAN_2,4/30/24,16,6,10,0,284,157,127,0.056338028,0.078740157,0.038216561,,16,18,2024,0.161428571,48.94285714,58.01428571,67.11428571,49.54285714,0.708571429,9.874285714,0.056451613,0,0.123271889,0.427419355,0.315668203,0.190943179,0.004326507,0.218921258,0.31237381,0.392558408,0.09068323,0.037267081,0.202484472,0.390062112,0.211180124,0.141314409,0.020364085,0.295587782,0.277383524,0.220610923,Silage Corn,No,Yes,Yes,5,5.585507393,15.5769558
234,,ZUE_REE,4/30/24,158,126,32,10,3170,1801,1369,0.049842271,0.023374726,0.069961133,,168,18,2024,0.09,49.11428571,59.6,70.07142857,51.68571429,0.49,11.36142857,0.023094688,0.123556582,0.407621247,0.199769053,0.32448037,0.025921659,0.176843318,0.41359447,0.169354839,0.20218894,0.09729064,0.210591133,0.536945813,0.179802956,0.185960591,0.128292532,0.142547258,0.496436319,0.148435079,0.120855284,Wheat,Yes,No,Yes,4,6.537268639,24.44252777
235,,SMI_DOU_3,4/30/24,22,6,16,0,160,91,69,0.1375,0.231884058,0.065934066,,22,18,2024,0.17,48.35714286,58.11428571,67.87142857,49.78571429,0.478571429,10.57714286,0.045034642,0.042725173,0.087759815,0.243648961,0.520785219,0.020502455,0.036962172,0.057753393,0.237077678,0.56425065,0.048207664,0.051915946,0.196538937,0.236093943,0.211372064,0.025870034,0.049276255,0.175546658,0.206960271,0.200492763,Soybean,No,Yes,Yes,5,6.29728651,24.98108101
236,,SMI_JOH,4/30/24,14,11,3,0,346,225,121,0.040462428,0.024793388,0.048888889,,14,18,2024,0.135714286,50.27142857,60.98571429,71.65714286,50.85714286,0.78,13.18857143,0.284890427,0.001153403,0.327566321,0.332179931,0.277970012,0.23881028,0.000577534,0.254692463,0.409182789,0.276349986,0.236679058,0.080545229,0.436183395,0.262701363,0.182156134,0.152495379,0.125385089,0.345964264,0.359519409,0.178989526,Silage Corn,No,Yes,Yes,5,6.416008472,24.34096146
237,,SMI_KEL,4/30/24,1,0,1,1,24,13,11,0.041666667,0.090909091,0,,2,18,2024,0.127142857,48.57142857,58.64285714,68.7,50.25714286,0.484285714,11.00428571,0.138568129,0,0.143187067,0.38221709,0.41108545,0.177694308,0.022536839,0.221901185,0.274776076,0.454781855,0.17380661,0.00244798,0.261933905,0.391676867,0.111383109,0.283729546,0.005557271,0.365544921,0.267675208,0.159308429,Sorghum-Sudan,Yes,Yes,Yes,5,6.507095337,28.20439339
238,,WIS_COO,4/30/24,23,16,7,0,698,418,280,0.032951289,0.025,0.038277512,,23,18,2024,0.051428571,48.01428571,58.98571429,69.97142857,49.14285714,0.571428571,12.81142857,0.147295742,0.01150748,0.261219793,0.155350978,0.554660529,0.12056533,0.062013268,0.246899337,0.26910874,0.434092876,0.259119497,0.030188679,0.472955975,0.113207547,0.364779874,0.21799308,0.02327776,0.359547027,0.235923246,0.304183706,Silage Corn,No,Yes,No,5,5.968518734,24.17316246
239,,STA_PAN,5/1/24,162,72,90,8,892,380,512,0.18161435,0.17578125,0.189473684,,170,18,2024,0.057142857,49.02857143,60.02857143,71.02857143,49.74285714,0.781428571,13.49571429,0.474048443,0.003460208,0.807381776,0.047289504,0.083044983,0.326024235,0.001731102,0.551933064,0.312752452,0.079919215,0.373913043,0.003726708,0.872049689,0.019875776,0.037267081,0.310890475,0.003723239,0.582066398,0.28730996,0.053366429,Grain Corn,Yes,No,Yes,5,5.845386505,22.31842613
240,,STA_HEM,5/1/24,274,196,78,70,1004,745,259,0.272908367,0.301158301,0.263087248,,344,18,2024,0.097142857,49.1,58.71428571,68.32857143,51.3,0.585714286,10.28714286,0.023148148,0.027777778,0.53125,0.267361111,0.157407407,0.10383617,0.113931353,0.561869051,0.256417652,0.130083646,0.058096415,0.004944376,0.599505562,0.268232386,0.059332509,0.211289328,0.007094386,0.61381863,0.25694016,0.057371993,Grain Corn,No,No,No,4,6.926998138,25.07189751
241,,STA_NOB,5/1/24,76,47,29,17,386,270,116,0.196891192,0.25,0.174074074,,93,18,2024,0.075714286,50.05714286,60.21428571,70.38571429,50.75714286,0.764285714,12.72428571,0.281933257,0.01150748,0.523590334,0.181818182,0.197928654,0.405826363,0.008076147,0.64061148,0.186328238,0.123738102,0.431930693,0.027227723,0.678217822,0.13490099,0.087871287,0.457443516,0.010523058,0.733209533,0.153203343,0.058805323,Silage Corn,No,No,No,4,6.663196564,25.65228653
242,,STA_WAT,5/1/24,65,51,14,5,344,233,111,0.188953488,0.126126126,0.21888412,,70,18,2024,0.072857143,48.37142857,59.58571429,70.81428571,50.8,0.367142857,13.22857143,0.33256351,0.153579677,0.532332564,0.352193995,0.051963048,0.320634921,0.122943723,0.60952381,0.275901876,0.065223665,0.523514851,0.006188119,0.559405941,0.292079208,0.066831683,0.450400493,0.026186075,0.650030807,0.22181146,0.060382009,Grain Corn,Yes,Yes,No,5,6.316936493,22.82100105
243,,DIP_CUR,5/1/24,17,8,9,2,2105,1222,883,0.00807601,0.010192525,0.006546645,,19,18,2024,0.062857143,49.38571429,60.81428571,72.25714286,48.64285714,1.601428571,15.45714286,0.110982659,0.038150289,0.322543353,0.174566474,0.419653179,0.240762125,0.114896074,0.484411085,0.204099307,0.247113164,0.38875,0.0075,0.555,0.13875,0.155,0.308626596,0.06944877,0.54936157,0.164123326,0.143880411,Silage Corn,No,Yes,Yes,4,5.927192211,18.15420723
244,,POV_DUN,5/1/24,2,2,0,0,52,26,26,0.038461538,0,0.076923077,,2,18,2024,0.084285714,49.9,61.81428571,73.75714286,50.74285714,0.72,15.49714286,0.002304147,0,0.002304147,0.495391705,0.411290323,0.000577367,0,0.000866051,0.529734411,0.329099307,0.00248139,0.001240695,0.009925558,0.482630273,0.333746898,0.002804612,0.001246494,0.031785603,0.479588657,0.272982237,Silage Corn,No,No,No,4,5.781182766,20.7029171
245,,STA_BRA,5/1/24,143,116,27,10,959,731,228,0.14911366,0.118421053,0.158686731,,153,18,2024,0.072857143,48.37142857,59.58571429,70.81428571,50.8,0.367142857,13.22857143,0.33256351,0.153579677,0.532332564,0.352193995,0.051963048,0.320634921,0.122943723,0.60952381,0.275901876,0.065223665,0.523514851,0.006188119,0.559405941,0.292079208,0.066831683,0.450400493,0.026186075,0.650030807,0.22181146,0.060382009,Ryegrass ,No,No,No,5,6.316936493,22.82100105
246,,SMI_LAT,5/1/24,16,5,11,0,457,168,289,0.035010941,0.038062284,0.029761905,,16,18,2024,0.072857143,48.2,60.98571429,73.71428571,51.18571429,0.361428571,15.39285714,0.09017341,0.043930636,0.250867052,0.373410405,0.287861272,0.164355864,0.03061814,0.262853842,0.341998845,0.293760832,0.12173913,0,0.398757764,0.350310559,0.113043478,0.176361386,0.000309406,0.397586634,0.324257426,0.124690594,Silage Corn,Yes,Yes,Yes,5,5.557508469,21.01000977
247,,STA_MAC,5/1/24,19,18,1,0,144,108,36,0.131944444,0.027777778,0.166666667,,19,18,2024,0.067142857,49.95714286,60.94285714,71.87142857,51.22857143,0.691428571,13.86428571,0.583815029,0.210404624,0.853179191,0.009248555,0.084393064,0.498128419,0.191189174,0.772243018,0.120932911,0.071983876,0.213844252,0.259579728,0.839307787,0.004944376,0.044499382,0.170693928,0.403655514,0.77819083,0.11802974,0.043060719,Soybean,Yes,No,No,4,6.208273411,26.84366798
248,,STA_AYR,5/1/24,71,40,31,9,976,585,391,0.072745902,0.079283887,0.068376068,,80,18,2024,0.09,49.47142857,59.51428571,69.54285714,51.12857143,0.697142857,11.49285714,0.277522936,0.058486239,0.415137615,0.365825688,0.152522936,0.148617512,0.030817972,0.270737327,0.495679724,0.171947005,0.079110012,0.242274413,0.470951792,0.327564895,0.132262052,0.071560765,0.175817397,0.313386798,0.482109809,0.11967921,Soybean,No,No,Yes,3,6.536432266,34.06747055
249,,STA_FRE,5/1/24,7,6,1,1,234,161,73,0.02991453,0.01369863,0.037267081,,8,18,2024,0.108571429,49.82857143,59.9,70.02857143,51.6,0.598571429,11.35,0.113033449,0.607843137,0.838523645,0.049596309,0.098039216,0.072480508,0.460294542,0.747328906,0.064106266,0.124169795,0.516129032,0.214640199,0.8808933,0.058312655,0.042183623,0.216625464,0.430469716,0.797589617,0.056242274,0.060877627,Grain Corn,No,No,No,5,6.673674583,27.45412445
250,,DIP_FLE,5/1/24,40,31,9,0,1196,650,546,0.033444816,0.016483516,0.047692308,,40,18,2024,0.091428571,50.48571429,61.22857143,71.98571429,51.64285714,0.605714286,13.05714286,0.412918108,0.002306805,0.519031142,0.228373702,0.193771626,0.268686869,0.002020202,0.550649351,0.171139971,0.220779221,0.4622057,0.002478315,0.566294919,0.194547708,0.168525403,0.302484472,0.005590062,0.604658385,0.145652174,0.12173913,Silage Corn,No,No,No,5,6.317162514,28.22133827
251,,DIP_PAT,5/1/24,121,80,41,24,2204,1209,995,0.054900181,0.04120603,0.066170389,,145,18,2024,0.095714286,50.25714286,60.72857143,71.21428571,51.6,0.544285714,12.46571429,0.384704519,0.004634994,0.475086906,0.361529548,0.162224797,0.356132756,0.004617605,0.638961039,0.172005772,0.148051948,0.388337469,0.023573201,0.549627792,0.339950372,0.054590571,0.256710892,0.140080222,0.721382289,0.14594261,0.053687134,Silage Corn,Yes,Yes,No,5,6.454941273,26.51252174
252,,STA_THO,5/1/24,30,16,14,1,1163,622,541,0.025795357,0.025878004,0.025723473,,31,18,2024,0.082857143,48.78571429,58.7,68.6,50.35714286,0.651428571,11.46142857,0.384792627,0.074884793,0.517281106,0.054147465,0.299539171,0.291402193,0.045008656,0.362088863,0.239469129,0.27034045,0.180024661,0.257706535,0.605425401,0.051787916,0.141800247,0.159692308,0.199076923,0.472923077,0.220307692,0.138769231,Grain Corn,No,No,No,3,6.241055012,20.55567551
253,,STA_SWE,5/1/24,38,25,13,3,314,197,117,0.121019108,0.111111111,0.126903553,,41,18,2024,0.051428571,50.2,60.74285714,71.31428571,51.12857143,0.678571429,13.43857143,0.295742232,0.064441887,0.539700806,0.096662831,0.275028769,0.248773449,0.01991342,0.4,0.277344877,0.247330447,0.352722772,0,0.627475248,0.086633663,0.155940594,0.266069221,0.01946848,0.502163164,0.253090235,0.136897404,Grain Corn,No,No,Yes,5,6.38201952,33.36382294
254,,KAT_JEF,5/6/24,8,4,4,0,319,174,145,0.02507837,0.027586207,0.022988506,,8,19,2024,0.121428571,44.34285714,55.27142857,66.22857143,46.6,0.418571429,11.97285714,0.067816092,0,0.08045977,0.456321839,0.390804598,0.049539171,0,0.053859447,0.43375576,0.387384793,0.08135169,0,0.082603254,0.4718398,0.202753442,0.056697819,0.001557632,0.070093458,0.415576324,0.204049844,Silage Corn,No,Yes,Yes,5,5.586032867,22.36896324
255,,SMI_LAT,5/6/24,23,8,15,2,457,168,289,0.050328228,0.051903114,0.047619048,,25,19,2024,0.11,44.35714286,54.62857143,64.91428571,45.91428571,0.241428571,12.14857143,0.09017341,0.043930636,0.250867052,0.373410405,0.287861272,0.164355864,0.03061814,0.262853842,0.341998845,0.293760832,0.12173913,0,0.398757764,0.350310559,0.113043478,0.176361386,0.000309406,0.397586634,0.324257426,0.124690594,Silage Corn,Yes,Yes,Yes,5,5.557508469,21.01000977
256,,KAT_MAH,5/6/24,157,83,74,1,656,351,305,0.239329268,0.242622951,0.236467236,,158,19,2024,0.137142857,43.94285714,54.61428571,65.25714286,45.64285714,0.282857143,12.43571429,0.702890173,0.002312139,0.722543353,0.061271676,0.136416185,0.548787529,0.002020785,0.620669746,0.17147806,0.115184758,0.78358209,0.008706468,0.822139303,0.007462687,0.077114428,0.618855009,0.006533914,0.700062228,0.114187928,0.081207218,Grain Corn,No,No,Yes,3,5.586569786,190.3849945
257,,KAT_TEE_3,5/6/24,8,7,1,0,575,259,316,0.013913043,0.003164557,0.027027027,,8,19,2024,0.074285714,43.4,54.12857143,64.85714286,45.75714286,0.301428571,11.21285714,0.174913694,0,0.239355581,0.498273878,0.151898734,0.136468552,0,0.203115984,0.650317369,0.106751298,0.198998748,0.006257822,0.231539424,0.481852315,0.060075094,0.17165109,0.003115265,0.2,0.634579439,0.057009346,Grain Corn,No,Yes,Yes,5,5.303276539,18.34638786
258,,KAT_HAB_4,5/6/24,31,27,4,4,1679,840,839,0.018463371,0.00476758,0.032142857,,35,19,2024,0.112857143,43.57142857,55.17142857,66.72857143,45.45714286,0.317142857,12.87857143,0.308840413,0.001148106,0.382319173,0.211251435,0.347876005,0.273484631,0.016949153,0.341568515,0.267739155,0.318012065,0.39378882,0.014906832,0.431055901,0.171428571,0.149068323,0.272614237,0.062480572,0.356854212,0.232514765,0.156978551,Silage Corn,Yes,Yes,Yes,5,5.97060585,22.10969543
259,,KAT_HAB_3,5/6/24,33,14,19,58,873,374,499,0.037800687,0.038076152,0.037433155,,91,19,2024,0.062857143,45.14285714,56.41428571,67.67142857,46.2,0.415714286,13.36285714,0.274712644,0.066666667,0.51954023,0.137931034,0.256321839,0.158561151,0.099856115,0.331510791,0.357985612,0.210647482,0.31552795,0.217391304,0.572670807,0.070807453,0.144099379,0.225465839,0.07484472,0.333229814,0.310248447,0.113975155,Soybean,No,No,Yes,5,6.10185194,27.97481728
260,,SMI_LAT_2,5/6/24,12,6,6,2,818,465,353,0.014669927,0.016997167,0.012903226,,14,19,2024,0.11,44.35714286,54.62857143,64.91428571,45.91428571,0.241428571,12.14857143,0.092165899,0,0.202764977,0.511520737,0.209677419,0.116628176,0.030889145,0.206120092,0.351905312,0.345554273,0.140024783,0,0.334572491,0.500619579,0.071871128,0.13572978,0.000309885,0.363495507,0.335915711,0.147195538,Silage Corn,Yes,Yes,Yes,5,5.899997234,29.36910629
261,,WIS_COO,5/6/24,24,16,8,1,698,418,280,0.034383954,0.028571429,0.038277512,,25,19,2024,0.215714286,45.12857143,54.81428571,64.5,45.9,0.341428571,10.89428571,0.147295742,0.01150748,0.261219793,0.155350978,0.554660529,0.12056533,0.062013268,0.246899337,0.26910874,0.434092876,0.259119497,0.030188679,0.472955975,0.113207547,0.364779874,0.21799308,0.02327776,0.359547027,0.235923246,0.304183706,Silage Corn,No,Yes,No,5,5.968518734,24.17316246
262,,WIS_KEN,5/6/24,6,4,2,0,482,265,217,0.012448133,0.00921659,0.01509434,,6,19,2024,0.23,47.9,57.74285714,67.6,48.31428571,0.311428571,13.02,0.002309469,0.003464203,0.263279446,0.307159353,0.033487298,0.001443418,0.001443418,0.116628176,0.288972286,0.026270208,0,0.002525253,0.093434343,0.321969697,0.178030303,0.000314564,0.000629129,0.037118591,0.278074866,0.104435357,"Field Corn, Tomato, Squash",Yes,No,Yes,4,5.452927113,13.98438168
263,,KAT_SAU,5/6/24,82,41,41,1,398,192,206,0.206030151,0.199029126,0.213541667,,83,19,2024,0.11,44.6,53.3,62.01428571,45.1,0.495714286,10.07428571,0.062283737,0,0.289504037,0.166089965,0.476355248,0.082804385,0,0.171667628,0.325158684,0.422677438,0.148379052,0.001246883,0.394014963,0.122194514,0.157107232,0.145317883,0.025994363,0.261822737,0.275916066,0.18759787,Silage Corn,No,No,Yes,5,5.722351551,21.01234818
264,,KAT_SAU_3,5/6/24,26,16,10,3,445,216,229,0.058426966,0.043668122,0.074074074,,29,19,2024,0.108571429,44.6,53.24285714,61.91428571,45.05714286,0.504285714,9.985714286,0.011560694,0,0.097109827,0.331791908,0.480924855,0.017599538,0,0.135891518,0.373918061,0.420946336,0.041301627,0.002503129,0.158948686,0.29787234,0.242803504,0.1447822,0.005327484,0.229081793,0.361642118,0.172986525,Sorghum-Sudan,No,No,Yes,5,5.815739632,21.67381096
265,,KAT_JEF_2,5/6/24,4,2,2,0,601,276,325,0.006655574,0.006153846,0.007246377,,4,19,2024,0.11,44.22857143,55.18571429,66.17142857,46.52857143,0.402857143,11.92857143,0.116225547,0,0.150747986,0.415420023,0.355581128,0.093291103,0.000575871,0.113446588,0.561186294,0.274978405,0.103362391,0.01120797,0.138231631,0.388542964,0.216687422,0.0917603,0.007490637,0.117977528,0.527777778,0.176029963,Silage Corn,No,Yes,Yes,5,6.26295042,37.54327011
266,,KAT_TEE,5/6/24,18,15,3,1,358,223,135,0.05027933,0.022222222,0.067264574,,19,19,2024,0.075714286,43.52857143,54.51428571,65.52857143,46.2,0.301428571,11.57142857,0.248554913,0,0.248554913,0.432369942,0.23699422,0.106947247,0,0.133756126,0.431824733,0.353704238,0.264669164,0,0.277153558,0.414481898,0.187265918,0.118232732,0.000933416,0.168014935,0.426571251,0.221219664,Silage Corn,No,Yes,No,5,5.867316246,17.37828636
267,,WIS_COO_2,5/6/24,3,0,3,0,629,362,267,0.004769475,0.011235955,0,,3,19,2024,0.222857143,44.98571429,54.98571429,65.01428571,45.87142857,0.328571429,11.35571429,0.062355658,0.001154734,0.124711316,0.121247113,0.66743649,0.076479076,0.031168831,0.223376623,0.265512266,0.44992785,0.025188917,0.001259446,0.256926952,0.080604534,0.428211587,0.084091622,0.003765297,0.279573266,0.239723878,0.309381864,Silage Corn,No,Yes,No,5,5.539158821,23.32694054
268,,DEG_FOU_WOOD,5/6/24,94,50,44,3,257,147,110,0.365758755,0.4,0.340136054,,97,19,2024,0.157142857,44.84285714,53.61428571,62.37142857,45.21428571,0.365714286,10.53571429,0.339491917,0,0.451501155,0.061200924,0.387990762,0.245086705,0.01416185,0.34017341,0.210115607,0.378034682,0.42039801,0.002487562,0.508706468,0.031094527,0.19278607,0.307001239,0.002168525,0.413568773,0.190520446,0.173482032,Silage Corn,Yes,Yes,No,5,5.715062618,20.57002831
