Site,USDA hardiness Zone,Lat,Lat-Decimal,Long,Long-Decimal,Year,Week,Date,ECB-E,ECB-Z,CEW,FAW,WBC
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2003,38,9/16/03,1,11,0,14,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2003,39,9/23/03,0,3,0,16,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,22,5/25/04,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,23,6/1/04,2,2,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,24,6/8/04,4,0,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,25,6/15/04,3,50,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,26,6/22/04,3,54,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,27,6/29/04,1,3,1,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,28,7/6/04,0,19,2,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,29,7/13/04,0,8,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,30,7/20/04,0,12,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,31,7/27/04,0,19,0,1,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,32,8/3/04,0,8,2,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,33,8/10/04,0,11,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,34,8/17/04,0,8,1,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,35,8/24/04,0,13,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,36,8/31/04,2,37,1,1,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,37,9/7/04,0,22,3,4,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,38,9/14/04,3, ,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,39,9/21/04,3,2,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2004,40,9/28/04,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,23,5/31/05,0,0,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,24,6/7/05,0,1,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,25,6/14/05,8,11,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,26,6/21/05,0,12,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,27,6/28/05,1,15,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,28,7/5/05,0,0,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,29,7/12/05,1,5,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,30,7/19/05,2,2,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,31,7/26/05,0,3,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,32,8/2/05,0,12,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,33,8/9/05,0,35,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,34,8/16/05,0,2,0,1,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,35,8/23/05,2,40,28,45,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,36,8/30/05,2,2,21,11,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,37,9/6/05,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,38,9/13/05,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,39,9/20/05,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,40,9/27/05,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2005,40,9/28/05,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,21,5/23/06,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,22,5/30/06,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,23,6/6/06,26,155,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,24,6/13/06,6,167,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,25,6/20/06,0,55,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,26,6/27/06,4,15,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,27,7/4/06,0,40,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,28,7/11/06,0,12,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,29,7/18/06,0,0,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,30,7/25/06,0,9,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,31,8/1/06,0,19,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,32,8/8/06,3,2,2,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,33,8/15/06,2,19,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,34,8/22/06,0,19,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,35,8/29/06,0,6,6,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,36,9/5/06,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,37,9/12/06,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,38,9/19/06,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2006,39,9/26/06,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,22,5/29/07,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,23,6/5/07,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,24,6/12/07,0,41,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,25,6/19/07,2,21,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,26,6/26/07,1,3,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,27,7/3/07,0,4,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,28,7/10/07,0,2,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,29,7/17/07,1,3,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,30,7/24/07,0,22,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,31,7/31/07,3,42,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,32,8/7/07,5,64,1,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,33,8/14/07,0,47,3,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,34,8/21/07,2,16,6,8,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,35,8/28/07,0,9,65,6,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,36,9/4/07,0,0,59,18,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,37,9/11/07,0,0,51,33,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,38,9/18/07,0,2,57,41,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2007,39,9/25/07,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,21,5/20/08,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,22,5/27/08,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,23,6/3/08,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,24,6/10/08,0,15,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,25,6/17/08,0,16,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,26,6/24/08,0,6,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,27,7/1/08,0,4,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,28,7/8/08,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,29,7/15/08,0,0,4,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,30,7/22/08,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,31,7/29/08,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,32,8/5/08,0,17,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,33,8/12/08,0,25,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,34,8/19/08,0,6,2,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,35,8/26/08,0,3,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,36,9/2/08,0,2,3,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,37,9/9/08,3,3,3,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,38,9/16/08,0,0,8,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,39,9/23/08,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2008,40,9/30/08,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,22,5/26/09,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,23,6/2/09,0,6,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,24,6/9/09,0,6,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,25,6/16/09,0,22,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,26,6/23/09,0,6,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,27,6/30/09,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,28,7/7/09,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,29,7/14/09,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,30,7/21/09,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,31,7/28/09,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,32,8/4/09,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,33,8/11/09,0,4,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,34,8/18/09,0,4,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,35,8/25/09,0,0,8,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,36,9/1/09,0,28,14,6,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,37,9/8/09,0,10,5,9,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,38,9/15/09,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,39,9/22/09,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2009,40,9/29/09,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,22,5/25/10,0,0,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,23,6/1/10,0,0,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,24,6/8/10,0,15,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,25,6/15/10,0,7,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,26,6/22/10,0,0,0,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,27,6/29/10,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,28,7/6/10,0,0,2,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,29,7/13/10,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,30,7/20/10,0,0,3,0,3
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,31,7/27/10,0,0,2,0,2
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,32,8/3/10,0,0,2,2,3
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,33,8/10/10,0,0,4,2,2
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,34,8/17/10,0,4,4,4,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,35,8/24/10,0,0,3,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,36,8/31/10,0,4,2,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,37,9/7/10,0,0,13,7,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,38,9/14/10,0,0,6,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,39,9/21/10,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2010,40,9/28/10,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,23,5/31/11,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,24,6/7/11,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,25,6/14/11,0,6,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,26,6/21/11,0,12,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,27,6/28/11,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,28,7/5/11,0,1,2,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,29,7/12/11,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,30,7/19/11,0,2,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,31,7/26/11,2,4,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,32,8/2/11,0,14,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,33,8/9/11,0,7,2,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,34,8/16/11,0,8,3,0,2
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,35,8/23/11,0,0,3,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,36,8/30/11,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,37,9/6/11,0,0,0,4,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,38,9/13/11,0,0,2,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,39,9/20/11,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2011,40,9/27/11,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,21,5/22/12,0,3,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,22,5/29/12,0,4,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,23,6/5/12,0,10,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,24,6/12/12,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,25,6/19/12,0,0,0,1,1
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,26,6/26/12,0,2,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,27,7/3/12,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,28,7/10/12,0,0,2,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,29,7/17/12,3,0,2,6,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,30,7/24/12,0,1,1,0,4
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,31,7/31/12,0,0,0,0,10
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,32,8/7/12,0,0,1,0,6
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,33,8/14/12,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,34,8/21/12,0,0,0,0,2
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,35,8/28/12,0,0,3,1,2
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,36,9/4/12,0,0,3,2,2
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,37,9/11/12,0,0,0,0,3
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,38,9/18/12,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2012,39,9/25/12,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,21,5/20/13,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,22,5/27/13,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,23,6/3/13,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,24,6/10/13,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,25,6/17/13,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,26,6/24/13,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,27,7/1/13,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,28,7/8/13,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,29,7/15/13,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,30,7/22/13,0,0,0,,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,31,7/29/13,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,32,8/5/13,0,0,0,0,3
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,33,8/12/13,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,34,8/19/13,0,0,2,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,35,8/26/13,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,36,9/2/13,0,0,0,2,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,37,9/9/13,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,38,9/16/13,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2013,39,9/23/13,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,21,5/20/14,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,22,5/26/14,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,23,6/3/14,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,24,6/10/14,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,25,6/17/14,0,1,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,26,6/24/14,0,5,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,27,7/1/14,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,28,7/8/14,0,0,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,29,7/15/14,0,4,1,1,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,30,7/22/14,6,0,0,,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,31,7/29/14,2,1,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,32,8/5/14,0,0,0,1,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,33,8/12/14,0,1,0,0,4
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,34,8/19/14,3,0,0,0,5
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,35,8/26/14,1,0,0,1,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,36,9/2/14,0,7,2,4,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,37,9/9/14,0,9,8,10,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,38,9/16/14,0,0,7,58,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2014,39,9/23/14,0,0,0,23,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2015,21,5/18/15,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2015,22,5/25/15,,,,,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2015,23,6/1/15,0,0,0,0,
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2015,24,6/8/15,1,1,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2015,25,6/15/15,1,1,0,0,0
Lockport,6b,43° 12' 54.36'' N,43.2151,78° 50' 38.04'' W,-78.8439,2015,26,6/22/15,0,1,0,0,0
