Card ID,Data_Collector,Field ID,Date Placed,Date Collected,N.SCM.M.1,N.SCM.F.1,N.SCM.M.2,N.SCM.F.2,N.D.Florilega.1,N.D.Florilega.2,Initials
24_2794,Mike Stanyard,STA_THO,9/24/24,10/1/24,2,1,7,4,0,12,EK
24_2795,Mike Stanyard,STA_THO,9/24/24,10/1/24,,,,,,,
24_3009,Mike Stanyard,STA_THO,10/1/24,10/8/24,,,,,,,
24_3010,Mike Stanyard,STA_THO,10/1/24,10/8/24,2,1,0,0,1,0,LXM
24_3013,Mike Stanyard,STA_THO,10/8/24,10/15/24,,,,,,,
24_3014,Mike Stanyard,STA_THO,10/8/24,10/15/24,0,3,1,2,1,3,LXM
24_3017,Mike Stanyard,STA_THO,10/15/24,10/22/24,,,,,,,
24_3018,Mike Stanyard,STA_THO,10/15/24,10/22/24,0,0,0,2,0,0,SC
24_3021,Mike Stanyard,STA_THO,10/22/24,10/29/24,,,,,,,
24_3022,Mike Stanyard,STA_THO,10/22/24,10/29/24,1,0,0,0,0,0,SC
24_3025,Mike Stanyard,STA_THO,10/29/24,11/5/24,,,,,,,
24_3026,Mike Stanyard,STA_THO,10/29/24,11/5/24,,,,,,,
24_3029,Mike Stanyard,STA_THO,11/5/24,11/11/24,,,,,,,
24_3030,Mike Stanyard,STA_THO,11/5/24,11/11/24,0,0,0,0,0,0,JRW
24_3033,Mike Stanyard,STA_THO,11/11/24,11/22/24,,,,,,,
24_3034,Mike Stanyard,STA_THO,11/11/24,11/22/24,1,2,0,1,0,0,EW
24_1317,Mike Stanyard/Melissa Keller,STA_WAT,4/1/24,4/10/24,,,,,,,
24_1318,Mike Stanyard/Melissa Keller,STA_WAT,4/1/24,4/10/24,6,1,0,0,0,0,EK
24_1462,Mike Stanyard/Melissa Keller,STA_WAT,4/10/24,4/17/24,16,3,5,0,0,1,EK
24_1463,Mike Stanyard/Melissa Keller,STA_WAT,4/10/24,4/17/24,,,,,,,
24_1490,Mike Stanyard/Melissa Keller,STA_WAT,4/17/24,4/24/24,72,37,5,6,19,4,CYC
24_1491,Mike Stanyard/Melissa Keller,STA_WAT,4/17/24,4/24/24,,,,,,,
24_1843,Mike Stanyard/Melissa Keller,STA_WAT,4/24/24,5/1/24,,,,,,,
24_1844,Mike Stanyard/Melissa Keller,STA_WAT,4/24/24,5/1/24,34,5,17,9,2,3,CYC
24_1624,Mike Stanyard,STA_WAT,5/1/24,5/7/24,18,5,3,4,3,1,AS
24_1625,Mike Stanyard,STA_WAT,5/1/24,5/7/24,,,,,,,
24_1847,Mike Stanyard,STA_WAT,5/7/24,5/14/24,,,,,,,
24_1848,Mike Stanyard,STA_WAT,5/7/24,5/14/24,6,5,42,29,1,0,CYC
24_1894,Mike Stanyard,STA_WAT,5/14/24,5/21/24,1,0,8,7,0,0,AS
24_1895,Mike Stanyard,STA_WAT,5/14/24,5/21/24,,,,,,,
24_1173,Ken Wise,WIS_COO,3/4/24,3/11/24,,,,,,,
24_1174,Ken Wise,WIS_COO,3/4/24,3/11/24,0,0,0,0,0,0,SN
24_1177,Hannah Tolz,WIS_COO,3/11/24,3/18/24,4,0,0,0,0,0,SN
24_1178,Hannah Tolz,WIS_COO,3/11/24,3/18/24,,,,,,,
24_1327,Ken Wise,WIS_COO,3/18/24,3/24/24,,,,,,,
24_1328,Ken Wise,WIS_COO,3/18/24,3/24/24,0,0,0,0,0,0,SN
24_1331,Hannah Tolz,WIS_COO,3/24/24,4/1/24,,,,,,,
24_1332,Hannah Tolz,WIS_COO,3/24/24,4/1/24,14,2,8,2,0,0,SN
24_1335,Hannah Tolz,WIS_COO,4/1/24,4/9/24,,,,,,,
24_1336,Hannah Tolz,WIS_COO,4/1/24,4/9/24,7,1,0,0,0,0,AM
24_1472,Hannah Tolz,WIS_COO,4/9/24,4/16/24,0,0,3,1,0,0,AM
24_1473,Hannah Tolz,WIS_COO,4/9/24,4/16/24,,,,,,,
24_1534,Hannah Tolz,WIS_COO,4/16/24,4/22/24,7,3,11,8,0,0,CYC
24_1535,Hannah Tolz,WIS_COO,4/16/24,4/22/24,,,,,,,
24_1564,Hannah Tolz,WIS_COO,4/22/24,4/30/24,10,5,6,2,0,0,AM
24_1565,Hannah Tolz,WIS_COO,4/22/24,4/30/24,,,,,,,
24_1680,Hannah Tolz,WIS_COO,4/30/24,5/6/24,6,8,10,0,0,1,AM
24_1681,Hannah Tolz,WIS_COO,4/30/24,5/6/24,,,,,,,
24_1805,Hannah Tolz,WIS_COO,5/6/24,5/14/24,,,,,,,
24_1806,Hannah Tolz,WIS_COO,5/6/24,5/14/24,14,4,21,9,0,3,AM
24_1869,Hannah Tolz,WIS_COO,5/13/24,5/21/24,6,19,1,4,0,0,AM
24_2134,Sean O'Hehir,WIS_COO,5/21/24,5/28/24,0,1,2,1,0,0,LM
24_2135,Sean O'Hehir,WIS_COO,5/21/24,5/28/24,,,,,,,
24_1890,Sean O'Hehir,WIS_COO,5/28/24,6/4/24,9,11,3,6,2,1,EK
24_1891,Sean O'Hehir,WIS_COO,5/28/24,6/4/24,,,,,,,
24_2198,Sean O'Hehir,WIS_COO,6/4/24,6/11/24,82,17,11,1,9,0,EAJ
24_2199,Sean O'Hehir,WIS_COO,6/4/24,6/11/24,,,,,,,
24_2144,Sean O'Hehir,WIS_COO,6/11/24,6/18/24,11,13,15,5,4,0,EW
24_2145,Sean O'Hehir,WIS_COO,6/11/24,6/18/24,,,,,,,
24_2150,Sean O'Hehir,WIS_COO,6/18/24,6/26/24,10,8,6,2,0,1,EW
24_2151,Sean O'Hehir,WIS_COO,6/18/24,6/26/24,,,,,,,
24_2156,Sean O'Hehir,WIS_COO,6/26/24,7/2/24,29,15,5,5,7,0,EW
24_2157,Sean O'Hehir,WIS_COO,6/26/24,7/2/24,,,,,,,
24_2200,Sean O'Hehir,WIS_COO,7/2/24,7/10/24,5,4,2,0,0,0,LM
24_2201,Sean O'Hehir,WIS_COO,7/2/24,7/10/24,,,,,,,
24_2257,Sean O'Hehir,WIS_COO,7/10/24,7/16/24,,,,,,,
24_2258,Sean O'Hehir,WIS_COO,7/10/24,7/16/24,0,5,12,10,0,0,EAJ
24_2301,Sean O'Hehir,WIS_COO,7/16/24,7/23/24,,,,,,,
24_2302,Sean O'Hehir,WIS_COO,7/16/24,7/23/24,4,8,12,19,1,4,AS
24_2307,Sean O'Hehir,WIS_COO,7/23/24,7/30/24,,,,,,,
24_2308,Sean O'Hehir,WIS_COO,7/23/24,7/30/24,1,0,0,3,1,0,LM
24_2391,Sean O'Hehir,WIS_COO,7/30/24,8/6/24,,,,,,,
24_2446,Sean O'Hehir,WIS_COO,8/6/24,8/13/24,14,11,0,2,0,0,EAJ
24_2447,Sean O'Hehir,WIS_COO,8/6/24,8/13/24,,,,,,,
24_2452,Sean O'Hehir,WIS_COO,8/13/24,8/20/24,1,5,1,5,0,0,EW
24_2453,Sean O'Hehir,WIS_COO,8/13/24,8/20/24,,,,,,,
24_2458,Sean O'Hehir,WIS_COO,8/20/24,8/27/24,4,16,4,19,1,0,CYC
24_2459,Sean O'Hehir,WIS_COO,8/20/24,8/27/24,,,,,,,
24_2464,Sean O'Hehir,WIS_COO,8/27/24,9/3/24,1,1,1,3,0,0,EAJ
24_2465,Sean O'Hehir,WIS_COO,8/27/24,9/3/24,,,,,,,
24_2470,Sean O'Hehir,WIS_COO,9/3/24,9/10/24,2,1,10,10,1,4,EAJ
24_2471,Sean O'Hehir,WIS_COO,9/3/24,9/10/24,,,,,,,
24_2476,Sean O'Hehir,WIS_COO,9/10/24,9/17/24,1,0,16,4,0,0,AS
24_2477,Sean O'Hehir,WIS_COO,9/10/24,9/17/24,,,,,,,
24_2718,Sean O'Hehir,WIS_COO,9/17/24,9/25/24,8,0,0,0,0,0,EW
24_2719,Sean O'Hehir,WIS_COO,9/17/24,9/25/24,,,,,,,
24_2736,Sean O'Hehir,WIS_COO,9/24/24,10/1/24,2,0,3,1,1,0,LM
24_2737,Sean O'Hehir,WIS_COO,9/24/24,10/1/24,,,,,,,
24_2834,Sean O'Hehir,WIS_COO,10/1/24,10/8/24,1,0,0,0,0,0,LM
24_2835,Sean O'Hehir,WIS_COO,10/1/24,10/8/24,,,,,,,
24_2892,Sean O'Hehir,WIS_COO,,10/22/24,0,0,0,0,0,0,EW
24_2893,Sean O'Hehir,WIS_COO,,10/22/24,,,,,,,
24_2898,Sean O'Hehir,WIS_COO,10/22/24,10/29/24,0,0,0,0,0,0,EW
24_2899,Sean O'Hehir,WIS_COO,10/22/24,10/29/24,,,,,,,
24_2904,Sean O'Hehir,WIS_COO,10/29/24,11/5/24,2,0,0,0,0,0,EW
24_2905,Sean O'Hehir,WIS_COO,10/29/24,11/5/24,,,,,,,
24_2909,Sean O'Hehir,WIS_COO,11/5/24,11/12/24,,,,,,,
24_2910,Sean O'Hehir,WIS_COO,11/5/24,11/12/24,0,0,0,0,0,0,EAJ
24_2914,Sean O'Hehir,WIS_COO,11/12/24,11/19/24,0,0,0,0,0,0,EAJ
24_2915,Sean O'Hehir,WIS_COO,11/12/24,11/19/24,,,,,,,
24_2919,Sean O'Hehir,WIS_COO,11/19/24,11/26/24,0,0,0,0,0,0,EAJ
24_1175,Ken Wise,WIS_COO_2,3/4/24,3/11/24,,,,,,,
24_1176,Ken Wise,WIS_COO_2,3/4/24,3/11/24,1,0,2,0,0,0,SN
24_1179,Hannah Tolz,WIS_COO_2,3/11/24,3/18/24,,,,,,,
24_1180,Hannah Tolz,WIS_COO_2,3/11/24,3/18/24,1,0,4,1,0,0,SN
24_1329,Ken Wise,WIS_COO_2,3/18/24,3/24/24,,,,,,,
24_1330,Ken Wise,WIS_COO_2,3/18/24,3/24/24,0,0,0,0,0,0,SN
24_1333,Hannah Tolz,WIS_COO_2,3/24/24,4/1/24,,,,,,,
24_1334,Hannah Tolz,WIS_COO_2,3/24/24,4/1/24,4,2,11,1,0,0,SN
24_1337,Hannah Tolz,WIS_COO_2,4/1/24,4/9/24,0,0,0,0,0,0,LM
24_1338,Hannah Tolz,WIS_COO_2,4/1/24,4/9/24,1,0,1,1,0,0,LM
24_1574,Hannah Tolz,WIS_COO_2,4/9/24,4/16/24,1,1,1,1,0,0,EAJ
24_1575,Hannah Tolz,WIS_COO_2,4/9/24,4/16/24,,,,,,,
24_1536,Hannah Tolz,WIS_COO_2,4/16/24,4/22/24,1,12,1,19,0,0,AM
24_1537,Hannah Tolz,WIS_COO_2,4/16/24,4/22/24,,,,,,,
24_1566,Hannah Tolz,WIS_COO_2,4/22/24,4/30/24,3,16,9,14,1,0,AS
24_1567,Hannah Tolz,WIS_COO_2,4/22/24,4/30/24,,,,,,,
24_1682,Hannah Tolz,WIS_COO_2,4/30/24,5/6/24,,,,,,,
24_1683,Hannah Tolz,WIS_COO_2,4/30/24,5/6/24,0,1,0,2,0,0,AM
24_1803,Hannah Tolz,WIS_COO_2,5/6/24,5/14/24,,,,,,,
24_1804,Hannah Tolz,WIS_COO_2,5/6/24,5/14/24,3,1,0,1,0,0,AM
24_1870,Hannah Tolz,WIS_COO_2,5/13/24,5/21/24,,,,,,,
24_1871,Hannah Tolz,WIS_COO_2,5/13/24,5/21/24,,,,,,,
24_2136,Sean O'Hehir,WIS_COO_2,5/21/24,5/28/24,0,30,29,0,6,0,SP
24_2137,Sean O'Hehir,WIS_COO_2,5/21/24,5/28/24,,,,,,,
24_1892,Sean O'Hehir,WIS_COO_2,5/28/24,6/4/24,46,25,49,23,0,0,ABK
24_1893,Sean O'Hehir,WIS_COO_2,5/28/24,6/4/24,,,,,,,
24_2140,Sean O'Hehir,WIS_COO_2,6/4/24,6/11/24,52,16,21,4,2,2,LM
24_2141,Sean O'Hehir,WIS_COO_2,6/4/24,6/11/24,,,,,,,
24_2146,Sean O'Hehir,WIS_COO_2,6/11/24,6/18/24,19,4,10,7,0,0,EW
24_2147,Sean O'Hehir,WIS_COO_2,6/11/24,6/18/24,,,,,,,
24_2152,Sean O'Hehir,WIS_COO_2,6/18/24,6/26/24,4,3,12,8,2,0,CYC
24_2153,Sean O'Hehir,WIS_COO_2,6/18/24,6/26/24,,,,,,,
24_2158,Sean O'Hehir,WIS_COO_2,6/26/24,7/2/24,4,3,10,5,1,5,EAJ
24_2159,Sean O'Hehir,WIS_COO_2,6/26/24,7/2/24,,,,,,,
24_2202,Sean O'Hehir,WIS_COO_2,7/2/24,7/10/24,4,1,4,0,0,0,LM
24_2203,Sean O'Hehir,WIS_COO_2,7/2/24,7/10/24,,,,,,,
24_2259,Sean O'Hehir,WIS_COO_2,7/10/24,7/16/24,,,,,,,
24_2260,Sean O'Hehir,WIS_COO_2,7/10/24,7/16/24,13,16,5,7,1,0,CYC
24_2303,Sean O'Hehir,WIS_COO_2,7/16/24,7/23/24,,,,,,,
24_2304,Sean O'Hehir,WIS_COO_2,7/16/24,7/23/24,2,4,0,0,0,0,LM
24_2309,Sean O'Hehir,WIS_COO_2,7/23/24,7/30/24,,,,,,,
24_2310,Sean O'Hehir,WIS_COO_2,7/23/24,7/30/24,5,8,10,11,1,2,CYC
24_2392,Sean O'Hehir,WIS_COO_2,7/30/24,8/6/24,2,1,4,1,3,2,SC
24_2393,Sean O'Hehir,WIS_COO_2,7/30/24,8/6/24,,,,,,,
24_2448,Sean O'Hehir,WIS_COO_2,8/6/24,8/13/24,1,4,1,1,0,0,EAJ
24_2449,Sean O'Hehir,WIS_COO_2,8/6/24,8/13/24,,,,,,,
24_2454,Sean O'Hehir,WIS_COO_2,8/13/24,8/20/24,0,1,1,3,0,0,CYC
24_2455,Sean O'Hehir,WIS_COO_2,8/13/24,8/20/24,,,,,,,
24_2460,Sean O'Hehir,WIS_COO_2,8/20/24,8/27/24,4,1,1,0,0,0,EW
24_2461,Sean O'Hehir,WIS_COO_2,8/20/24,8/27/24,,,,,,,
24_2466,Sean O'Hehir,WIS_COO_2,8/27/24,9/3/24,0,0,2,1,0,0,EAJ
24_2467,Sean O'Hehir,WIS_COO_2,8/27/24,9/3/24,,,,,,,
24_2472,Sean O'Hehir,WIS_COO_2,9/3/24,9/10/24,0,0,0,0,0,0,AS
24_2473,Sean O'Hehir,WIS_COO_2,9/3/24,9/10/24,,,,,,,
24_2478,Sean O'Hehir,WIS_COO_2,9/10/24,9/17/24,0,0,0,0,0,0,EW
24_2479,Sean O'Hehir,WIS_COO_2,9/10/24,9/17/24,,,,,,,
24_2720,Sean O'Hehir,WIS_COO_2,9/17/24,9/25/24,0,1,0,0,0,0,EW
24_2721,Sean O'Hehir,WIS_COO_2,9/17/24,9/25/24,,,,,,,
24_2738,Sean O'Hehir,WIS_COO_2,9/24/24,10/1/24,0,2,2,1,0,1,LM
24_2739,Sean O'Hehir,WIS_COO_2,9/24/24,10/1/24,,,,,,,
24_2836,Sean O'Hehir,WIS_COO_2,10/1/24,10/8/24,0,1,0,0,0,0,JRW
24_2837,Sean O'Hehir,WIS_COO_2,10/1/24,10/8/24,,,,,,,
24_2894,Sean O'Hehir,WIS_COO_2,,10/22/24,0,0,0,0,0,0,EW
24_2895,Sean O'Hehir,WIS_COO_2,,10/22/24,,,,,,,
24_2900,Sean O'Hehir,WIS_COO_2,10/22/24,10/29/24,0,1,0,0,0,0,EW
24_2901,Sean O'Hehir,WIS_COO_2,10/22/24,10/29/24,,,,,,,
24_2906,Sean O'Hehir,WIS_COO_2,10/29/24,11/5/24,1,0,0,0,0,0,EW
24_2907,Sean O'Hehir,WIS_COO_2,10/29/24,11/5/24,,,,,,,
24_2911,Sean O'Hehir,WIS_COO_2,11/5/24,11/12/24,,,,,,,
24_2912,Sean O'Hehir,WIS_COO_2,11/5/24,11/12/24,0,0,0,0,0,0,EAJ
24_2916,Sean O'Hehir,WIS_COO_2,11/12/24,11/19/24,0,0,0,0,0,0,EAJ
24_2917,Sean O'Hehir,WIS_COO_2,11/12/24,11/19/24,,,,,,,
24_2920,Sean O'Hehir,WIS_COO_2,11/19/24,11/26/24,0,0,0,0,0,0,EAJ
24_2921,Sean O'Hehir,WIS_COO_2,11/19/24,11/26/24,,,,,,,
24_1339,Hannah Tolz,WIS_KEN,4/1/24,4/9/24,1,0,0,0,0,0,LM
24_1340,Hannah Tolz,WIS_KEN,4/1/24,4/9/24,0,0,0,0,0,0,LM
24_1486,Hannah Tolz,WIS_KEN,4/9/24,4/16/24,7,1,4,4,7,3,AM
24_1487,Hannah Tolz,WIS_KEN,4/9/24,4/16/24,,,,,,,
24_1538,Hannah Tolz,WIS_KEN,4/16/24,4/23/24,0,3,1,4,1,0,AM
24_1539,Hannah Tolz,WIS_KEN,4/16/24,4/23/24,,,,,,,
24_1568,Hannah Tolz,WIS_KEN,4/23/24,4/30/24,4,1,0,0,2,0,AS
24_1569,Hannah Tolz,WIS_KEN,4/23/24,4/30/24,,,,,,,
24_1684,Hannah Tolz,WIS_KEN,4/30/24,5/6/24,1,1,3,1,0,0,AM
24_1685,Hannah Tolz,WIS_KEN,4/30/24,5/6/24,,,,,,,
24_1801,Hannah Tolz,WIS_KEN,5/6/24,5/14/24,,,,,,,
24_1802,Hannah Tolz,WIS_KEN,5/6/24,5/14/24,2,1,1,1,0,0,CYC
24_1872,Hannah Tolz,WIS_KEN,5/13/24,5/21/24,8,12,18,36,0,0,CYC
24_1873,Hannah Tolz,WIS_KEN,5/13/24,5/21/24,,,,,,,
24_2138,Sean O'Hehir,WIS_KEN,5/21/24,5/28/24,7,2,9,5,1,0,SC
24_2139,Sean O'Hehir,WIS_KEN,5/21/24,5/28/24,,,,,,,
24_1888,Sean O'Hehir,WIS_KEN,5/28/24,6/4/24,49,27,10,11,9,2,EK
24_1889,Sean O'Hehir,WIS_KEN,5/28/24,6/4/24,,,,,,,
24_2142,Sean O'Hehir,WIS_KEN,6/4/24,6/11/24,22,19,27,24,6,6,SC
24_2143,Sean O'Hehir,WIS_KEN,6/4/24,6/11/24,,,,,,,
24_2148,Sean O'Hehir,WIS_KEN,6/11/24,6/18/24,29,20,17,21,0,3,SC
24_2149,Sean O'Hehir,WIS_KEN,6/11/24,6/18/24,,,,,,,
24_2154,Sean O'Hehir,WIS_KEN,6/18/24,6/26/24,11,5,1,1,9,4,EW
24_2155,Sean O'Hehir,WIS_KEN,6/18/24,6/26/24,,,,,,,
24_2160,Sean O'Hehir,WIS_KEN,6/26/24,7/2/24,2,1,1,1,1,1,SC
24_2161,Sean O'Hehir,WIS_KEN,6/26/24,7/2/24,,,,,,,
24_2204,Sean O'Hehir,WIS_KEN,7/2/24,7/10/24,1,0,0,0,4,1,AM
24_2205,Sean O'Hehir,WIS_KEN,7/2/24,7/10/24,,,,,,,
24_2255,Sean O'Hehir,WIS_KEN,7/10/24,7/16/24,,,,,,,
24_2256,Sean O'Hehir,WIS_KEN,7/10/24,7/16/24,0,0,1,0,0,0,LM
24_2305,Sean O'Hehir,WIS_KEN,7/16/24,7/23/24,,,,,,,
24_2306,Sean O'Hehir,WIS_KEN,7/16/24,7/23/24,0,1,2,0,0,0,EK
24_2311,Sean O'Hehir,WIS_KEN,7/23/24,7/30/24,,,,,,,
24_2312,Sean O'Hehir,WIS_KEN,7/23/24,7/30/24,0,2,0,1,0,0,EW
24_2394,Sean O'Hehir,WIS_KEN,7/30/24,8/6/24,4,2,1,0,0,0,EW
24_2395,Sean O'Hehir,WIS_KEN,7/3/24,8/6/24,,,,,,,
24_2450,Sean O'Hehir,WIS_KEN,8/6/24,8/13/24,1,0,1,1,0,0,EK
24_2451,Sean O'Hehir,WIS_KEN,8/6/24,8/13/24,,,,,,,
24_2456,Sean O'Hehir,WIS_KEN,8/13/24,8/20/24,0,1,0,0,0,1,EK
24_2457,Sean O'Hehir,WIS_KEN,8/13/24,8/20/24,,,,,,,
24_2462,Sean O'Hehir,WIS_KEN,8/20/24,8/27/24,1,1,0,0,0,0,EW
24_2463,Sean O'Hehir,WIS_KEN,8/20/24,8/27/24,,,,,,,
24_2468,Sean O'Hehir,WIS_KEN,8/27/24,9/3/24,0,0,1,0,0,0,EW
24_2469,Sean O'Hehir,WIS_KEN,8/27/24,9/3/24,,,,,,,
24_2474,Sean O'Hehir,WIS_KEN,9/3/24,9/10/24,2,0,1,0,0,1,EW
24_2475,Sean O'Hehir,WIS_KEN,9/3/24,9/10/24,,,,,,,
24_2480,Sean O'Hehir,WIS_KEN,9/10/24,9/17/24,0,0,0,1,0,0,AS
24_2481,Sean O'Hehir,WIS_KEN,9/10/24,9/17/24,,,,,,,
24_2722,Sean O'Hehir,WIS_KEN,9/17/24,9/25/24,1,0,0,0,0,1,EW
24_2723,Sean O'Hehir,WIS_KEN,9/17/24,9/25/24,,,,,,,
24_2740,Sean O'Hehir,WIS_KEN,9/24/24,10/1/24,1,0,0,0,2,0,LM
24_2741,Sean O'Hehir,WIS_KEN,9/24/24,10/1/24,,,,,,,
24_2838,Sean O'Hehir,WIS_KEN,10/1/24,10/8/24,3,1,0,0,1,0,LM
24_2839,Sean O'Hehir,WIS_KEN,10/1/24,10/8/24,,,,,,,
24_2890,Sean O'Hehir,WIS_KEN,,10/22/24,1,1,4,0,2,1,EW
24_2891,Sean O'Hehir,WIS_KEN,,10/22/24,,,,,,,
24_2896,Sean O'Hehir,WIS_KEN,10/22/24,10/29/24,1,1,1,0,0,0,EW
24_2897,Sean O'Hehir,WIS_KEN,10/22/24,10/29/24,,,,,,,
24_2902,Sean O'Hehir,WIS_KEN,10/29/24,11/5/24,1,0,1,2,3,1,EW
24_2903,Sean O'Hehir,WIS_KEN,10/29/24,11/5/24,,,,,,,
24_2908,Sean O'Hehir,WIS_KEN,11/5/24,11/12/24,0,0,0,0,0,0,EAJ
24_2913,Sean O'Hehir,WIS_KEN,11/12/24,11/19/24,0,0,0,0,0,0,EAJ
24_2918,Sean O'Hehir,WIS_KEN,11/19/24,11/26/24,0,0,0,0,0,0,EAJ
24_1876,Marion Zuefle,ZUE_FLE,5/21/24,5/28/24,58,38,36,14,5,2,CYC
24_1877,Marion Zuefle,ZUE_FLE,5/21/24,5/28/24,,,,,,,
24_1530,Marion Zuefle,ZUE_REE,4/9/24,4/16/24,27,13,11,10,0,2,AM
24_1531,Marion Zuefle,ZUE_REE,4/9/24,4/16/24,,,,,,,
24_1532,Marion Zuefle,ZUE_REE,4/16/24,4/23/24,25,30,2,5,9,0,EK
24_1533,Marion Zuefle,ZUE_REE,4/16/24,4/23/24,,,,,,,
24_1829,Marion Zuefle,ZUE_REE,4/23/24,4/30/24,,,,,,,
24_1830,Marion Zuefle,ZUE_REE,4/23/24,4/30/24,71,17,55,15,6,4,CYC
24_1831,Marion Zuefle,ZUE_REE,4/30/24,5/7/24,,,,,,,
24_1832,Marion Zuefle,ZUE_REE,4/30/24,5/7/24,60,46,53,30,31,45,AS
24_1833,Marion Zuefle,ZUE_REE,5/7/24,5/15/24,,,,,,,
24_1834,Marion Zuefle,ZUE_REE,5/7/24,5/15/24,47,16,130,59,8,18,EK
24_1835,Marion Zuefle,ZUE_REE,5/15/24,5/21/24,,,,,,,
24_1836,Marion Zuefle,ZUE_REE,5/15/24,5/21/24,103,103,33,33,6,0,CYC
24_2192,Marion Zuefle,ZUE_REE,5/28/24,6/4/24,92,72,161,124,15,59,CYC
24_2193,Marion Zuefle,ZUE_REE,5/28/24,6/4/24,,,,,,,
24_2194,Marion Zuefle,ZUE_REE,6/4/24,6/11/24,30,47,51,43,65,86,AS
24_2195,Marion Zuefle,ZUE_REE,6/4/24,6/11/24,,,,,,,
24_2196,Marion Zuefle,ZUE_REE,6/11/24,6/18/24,109,67,46,31,50,15,CYC
24_2197,Marion Zuefle,ZUE_REE,6/11/24,6/18/24,,,,,,,
24_2208,Marion Zuefle,ZUE_REE,6/18/24,6/25/24,16,12,74,53,8,36,SC
24_2209,Marion Zuefle,ZUE_REE,6/18/24,6/25/24,,,,,,,
24_2229,Marion Zuefle,ZUE_REE,6/25/24,7/2/24,24,25,49,55,11,40,EW
24_2230,Marion Zuefle,ZUE_REE,6/25/24,7/2/24,18,11,53,40,4,51,EW
24_2231,Marion Zuefle,ZUE_REE,7/2/24,7/9/24,,,,,,,
24_2232,Marion Zuefle,ZUE_REE,7/2/24,7/9/24,0,3,6,10,3,10,EW
24_2251,Marion Zuefle,ZUE_REE,7/9/24,7/16/24,,,,,,,
24_2252,Marion Zuefle,ZUE_REE,7/9/24,7/16/24,0,5,4,11,2,15,EW
24_2383,Marion Zuefle,ZUE_REE,7/16/24,7/23/24,,,,,,,
24_2384,Marion Zuefle,ZUE_REE,7/16/24,7/23/24,3,7,0,4,1,3,EW
24_2385,Marion Zuefle,ZUE_REE,7/23/24,7/30/24,,,,,,,
24_2386,Marion Zuefle,ZUE_REE,7/23/24,7/30/24,0,3,1,6,0,0,EW
24_2496,Marion Zuefle,ZUE_REE,7/30/24,8/6/24,0,6,0,25,2,0,EW
24_2497,Marion Zuefle,ZUE_REE,7/30/24,8/6/24,,,,,,,
24_2498,Marion Zuefle,ZUE_REE,8/6/24,8/13/24,9,24,3,14,4,3,EW
24_2499,Marion Zuefle,ZUE_REE,8/6/24,8/13/24,,,,,,,
24_2500,Marion Zuefle,ZUE_REE,8/13/24,8/20/24,2,9,7,17,5,4,EW
24_2501,Marion Zuefle,ZUE_REE,8/13/24,8/20/24,,,,,,,
24_2502,Marion Zuefle,ZUE_REE,8/20/24,8/27/24,38,28,15,11,23,7,EW
24_2503,Marion Zuefle,ZUE_REE,8/20/24,8/27/24,,,,,,,
24_2504,Marion Zuefle,ZUE_REE,8/27/24,9/3/24,7,1,25,12,11,15,AS
24_2505,Marion Zuefle,ZUE_REE,8/27/24,9/3/24,,,,,,,
24_2506,Marion Zuefle,ZUE_REE,9/3/24,9/10/24,109,27,75,7,27,9,SC
24_2507,Marion Zuefle,ZUE_REE,9/3/24,9/10/24,,,,,,,
24_2508,Marion Zuefle,ZUE_REE,9/10/24,9/17/24,11,2,3,2,3,5,SC
24_2509,Marion Zuefle,ZUE_REE,9/10/24,9/17/24,,,,,,,
24_2724,Marion Zuefle,ZUE_REE,9/17/24,9/24/24,5,3,11,5,1,4,EAJ
24_2725,Marion Zuefle,ZUE_REE,9/17/24,9/24/24,,,,,,,
24_2818,Marion Zuefle,ZUE_REE,9/24/24,10/1/24,24,17,15,20,4,4,CYC
24_2819,Marion Zuefle,ZUE_REE,9/24/24,10/1/24,,,,,,,
24_2824,Marion Zuefle,ZUE_REE,10/1/24,10/8/24,8,4,8,8,3,4,EW
24_2825,Marion Zuefle,ZUE_REE,10/1/24,10/8/24,,,,,,,
24_2922,Marion Zuefle,ZUE_REE,10/8/24,10/15/24,,,,,,,
24_2923,Marion Zuefle,ZUE_REE,10/8/24,10/15/24,6,1,5,25,2,2,SC
24_2924,Marion Zuefle,ZUE_REE,10/15/24,10/22/24,11,33,8,11,7,3,SC
24_2925,Marion Zuefle,ZUE_REE,10/15/24,10/22/24,,,,,,,
24_2926,Marion Zuefle,ZUE_REE,10/22/24,10/29/24,7,8,8,3,3,3,AS
24_2927,Marion Zuefle,ZUE_REE,10/22/24,10/29/24,,,,,,,
24_2940,Marion Zuefle,ZUE_REE,10/29/24,11/5/24,3,2,6,8,3,0,EK
24_2941,Marion Zuefle,ZUE_REE,10/29/24,11/5/24,,,,,,,
24_2942,Marion Zuefle,ZUE_REE,11/5/24,11/12/24,7,11,7,14,2,3,EW
24_2943,Marion Zuefle,ZUE_REE,11/5/24,11/12/24,,,,,,,
24_3037,Marion Zuefle,ZUE_REE,11/12/24,11/26/24,,,,,,,
24_3038,Marion Zuefle,ZUE_REE,11/12/24,11/26/24,0,1,4,4,0,0,EW
